id,url,title,price,address,zip_code,municipality,latitude,longitude,property_type,subtype,transaction_type,living_area_m2,plot_area_m2,garden,garden_area_m2,terrace,terrace_area_m2,bedrooms,bathrooms,epc_score,epc_kwh_m2,construction_year,condition,heating_type,parking_indoor,parking_outdoor,elevator,furnished,flood_zone,cadastral_income,agency,status,old_price,listed_date,last_modified,view_count,bookmark_count,floor,floor_count,facade_count,double_glazing,monthly_costs,heritage_protected,renovation_obligation,photo_count,photo_url,kitchen_type,living_room_m2,garden_orientation,terrace_orientation,balcony,attic,basement,fireplace,swimming_pool,air_conditioning,solar_panels,heat_pump,carbon_emission,toilets,first_occupation,vat_applicable,public_sale,life_annuity,detail_scraped,first_seen,last_seen,active,disappeared_date,scrape_date
21561747,https://www.immoweb.be/en/classified/21561747,House for rent in Gentbrugge,1695,Bernheimlaan 13,9050,Gentbrugge,51.0387013,3.7544152,house,house,for-rent,160,163,,,True,,3,2,B,127,,GOOD,,,,,False,,,Sofimmo bvba,,,,2026-06-10T19:26:12.586Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/4c720ae8-01b0-4d30-960c-44a23af6437b/736x736/cae8f207de16f15829bb02dcb5dde62e.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-14,False,2026-06-20,2026-06-14
21558729,https://www.immoweb.be/en/classified/21558729,House for rent in Gent,2500,Hippoliet Lammensstraat 4,9000,Gent,51.05717019999999,3.7110657,house,house,for-rent,225,147,True,30,True,,4,2,C,247,1960,JUST_RENOVATED,GAS,,,False,False,,,Immo Da Vinci,,,,2026-05-11T13:07:16.580Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/10870767-5b4b-4f1f-a160-04bb2be8ebce/736x736/b44bec63465b17313aa541666b8dfce7.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-17,False,2026-06-20,2026-06-17
21556832,https://www.immoweb.be/en/classified/21556832,House for rent in Gent,2900,Coupure 261,9000,Gent,51.0472708,3.7140311,house,house,for-rent,264,140,,,,,3,2,C,210,1850,GOOD,GAS,,,,False,NON_FLOOD_ZONE,,Carlo Eggermont,,,2026-05-10T19:34:09.359Z,2026-06-18T19:20:57.790Z,1030,12,,,,True,0,,False,24,https://media-resize.immowebstatic.be/classifieds/da42dcfd-7612-4c50-b36a-734bfabf8012/736x736/422ff011ca8711e5938f18f5485c30b6.jpg,,,,,,,True,False,,,False,False,,3,,,False,False,2026-06-23,2026-06-12,2026-06-23,False,2026-06-24,2026-06-23
21549054,https://www.immoweb.be/en/classified/21549054,House for rent in Gent,1590,Kalanjebulk 6,9000,Gent,51.0248662,3.7189972,house,house,for-rent,144,0,True,43,True,13,3,2,A,33,2023,AS_NEW,GAS,,,False,,,,PRIVATE,under_option,,2026-05-07T08:45:55.432Z,2026-06-10T10:50:07.514Z,1710,41,,3,2,True,50,,False,10,https://media-resize.immowebstatic.be/classifieds/a3cce790-1c75-4b55-afab-5b7deaee3f69/736x736/28b5ecb6da094a82795a1c17f9c483c5.jpg,INSTALLED,40,SOUTH,SOUTH,,,,False,False,False,True,False,,,,,False,False,2026-06-28,2026-06-12,2026-06-28,False,2026-06-29,2026-06-28
21548680,https://www.immoweb.be/en/classified/21548680,Exceptional_property for rent in Gent,1150,Rechtstraat 15b,9042,Gent,51.12185239999999,3.786484,house,exceptional_property,for-rent,,0,True,1,True,1,3,1,B,115,,AS_NEW,GAS,2,2,False,,NON_FLOOD_ZONE,,SG Vastgoed,,,2026-06-29T09:23:16.411Z,2026-06-29T09:23:16.411Z,2870,81,,1,2,True,,,False,16,https://media-resize.immowebstatic.be/classifieds/5f0b776c-8cf2-4608-89aa-6ca1d839c792/736x736/8027d1c65a65fa4928bd3b0af9753a13.jpg,INSTALLED,,,,,,,False,False,False,False,False,,2,,,False,False,2026-07-03,2026-06-12,2026-07-03,False,2026-07-04,2026-07-03
21547516,https://www.immoweb.be/en/classified/21547516,House for rent in Gent,2560,Vliegpleinkouter 41,9030,Gent,51.0694332,3.6674188,house,house,for-rent,306,0,,,True,36,6,2,,,2024,AS_NEW,,,1,True,False,NON_FLOOD_ZONE,,Found & Baker Oost-Vlaanderen,,,,2026-06-01T12:01:28.781Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/2576c215-c5e2-4f09-bdf9-a8776a181e1d/736x736/e7e3c90a9e1f28d294894d5207d46fcb.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-14,False,2026-06-20,2026-06-14
21540343,https://www.immoweb.be/en/classified/21540343,Bungalow for rent in Afsnee,2400,Goedingenstraat 20,9051,Afsnee,51.0410555,3.652227899999999,house,bungalow,for-rent,210,3101,,,True,,3,2,F,545,1993,FIRST_TIME_USED,,,,False,False,,,Huysewinkel Latem,,,2026-05-04T12:04:28.885Z,2026-07-13T12:04:44.424Z,2562,38,,1,4,False,,,True,17,https://media-resize.immowebstatic.be/classifieds/a23657fe-7762-4d57-b917-975f339ff957/736x736/edc14604aa7a15f03aaa8756b9033713.jpg,,,,,,True,,False,,False,,,,0,,,False,False,2026-07-16,2026-06-12,2026-07-16,True,,2026-07-16
21533214,https://www.immoweb.be/en/classified/21533214,House for rent in Gent,1250,Buisstraat 28,9031,Gent,51.04254299999999,3.6477707,house,house,for-rent,,155,True,50,,,2,1,C,,,,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,,,2026-04-30T07:20:08.036Z,2026-06-06T18:14:06.580Z,1824,33,,1,3,False,,,False,10,https://media-resize.immowebstatic.be/classifieds/b9827c54-1996-4fbf-9878-34fc7f80667a/736x736/5f024e8dd337798581e83fea03bba43a.jpg,INSTALLED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-27,2026-06-12,2026-06-27,False,2026-06-28,2026-06-27
21510722,https://www.immoweb.be/en/classified/21510722,House for rent in Gent,1250,Muidepoort 7,9000,Gent,51.0709086,3.730387,house,house,for-rent,150,60,,,True,1,3,1,B,168,,AS_NEW,GAS,,,False,,NON_FLOOD_ZONE,,Refresh Vastgoedburo,,,2026-04-21T13:11:37.199Z,2026-07-01T11:36:40.613Z,3437,68,,3,2,True,,,False,16,https://media-resize.immowebstatic.be/classifieds/2344403d-e29e-48a8-8819-88eece175f50/736x736/5ec05a6d5b039aaa164a3877392cb79a.jpg,INSTALLED,,,,,True,True,False,False,False,True,False,,1,,,False,False,2026-07-16,2026-06-12,2026-07-16,True,,2026-07-16
21497078,https://www.immoweb.be/en/classified/21497078,House for rent in GENT,970,Luxemburgstraat 5,9000,GENT,51.0557601,3.7171527,house,house,for-rent,63,0,,,,,1,1,D,390,,,GAS,,,False,False,WATER_SENSITIVE_OPEN_SPACE_AREA,,Infinimo,,,,2026-05-16T18:55:35.188Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/d51daa4e-f8ba-4214-825d-7cdd53a72cc2/736x736/f0d401e429064b78102d05193d4e0246.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-16,False,2026-06-20,2026-06-16
21491311,https://www.immoweb.be/en/classified/21491311,Mansion for rent in Gent,2350,Lange Steenstraat 81,9000,Gent,51.0595985,3.7231478,house,mansion,for-rent,115,0,,,,,3,2,B,,1850,,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,,,,2026-04-22T09:15:50.892Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/a2509617-769f-4c97-8e20-609441805720/736x736/bcb6f2c250b81b973cc7c0fc2f3a3442.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-13,False,2026-06-20,2026-06-13
21485230,https://www.immoweb.be/en/classified/21485230,House for rent in Gent,1800,Bonifantenstraat 10,9000,Gent,51.05688,3.7171782,house,house,for-rent,128,59,True,11,,,2,2,B,102,2025,AS_NEW,,,,False,False,,,TREVI Gent,under_option,,2026-04-10T11:05:19.783Z,2026-06-18T09:05:49.706Z,2077,31,,2,2,,,,False,20,https://media-resize.immowebstatic.be/classifieds/ef4258f2-d78e-4c78-9e99-666e38b32527/736x736/0a36cfff2f4d56e0ee306bd1a4a78f84.jpg,HYPER_EQUIPPED,,,,,,,False,False,,,,102,1,,,False,False,2026-07-16,2026-06-12,2026-07-16,True,,2026-07-16
21425161,https://www.immoweb.be/en/classified/21425161,House for rent in Oostakker,1600,Moststraat 30,9041,Oostakker,51.103472,3.7770843,house,house,for-rent,,700,True,300,True,12,4,1,A,89,2018,AS_NEW,GAS,1,3,False,,NON_FLOOD_ZONE,,PRIVATE,,,,2026-03-16T13:40:36.702Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/d048c965-2153-43f7-a51b-f1ac6002fd18/736x736/b5b0e3cdbc16dd9392b96fcba3d21cd2.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-15,False,2026-06-20,2026-06-15
21403785,https://www.immoweb.be/en/classified/21403785,Town_house for rent in Gent,1400,Goudstraat 16,9000,Gent,51.0594221,3.7276516,house,town_house,for-rent,,0,,,True,,3,2,A,46,2025,AS_NEW,,,,False,False,,,Immo Roba,under_option,,2026-03-06T11:09:00.570Z,2026-07-10T10:07:35.612Z,3947,94,,,2,True,,,False,20,https://media-resize.immowebstatic.be/classifieds/b27844bc-4269-4ba7-a7b1-63c7eb86b3c8/736x736/423355f02467e6a56849093c367aed38.jpg,,30,,,,,,False,,False,True,True,,1,,,False,False,2026-07-13,2026-06-12,2026-07-13,False,2026-07-14,2026-07-13
21049697,https://www.immoweb.be/en/classified/21049697,Villa for rent in Drongen,3500,Gaverlandstraat 75,9031,Drongen,51.0305498,3.6049963,house,villa,for-rent,293,1551,,,True,,4,3,A,68,2025,FIRST_TIME_USED,,,,False,False,,,Huysewinkel Latem,,,2025-09-26T12:04:26.278Z,2026-06-29T07:44:11.214Z,8638,91,,4,4,True,,,False,22,https://media-resize.immowebstatic.be/classifieds/b762f619-25fc-4c8d-9399-ae9924273e42/736x736/ce978c3e731b4264df70b3fd8726833e.jpg,,,,,,,,False,,True,True,True,,0,,,False,False,2026-06-30,2026-06-12,2026-06-30,False,2026-07-01,2026-06-30
20133790,https://www.immoweb.be/en/classified/20133790,Bungalow for rent in Gent,1450,Rodonkstraat 21,9030,Gent,51.0760927,3.6702299,house,bungalow,for-rent,90,600,True,400,,,2,1,,,,AS_NEW,GAS,,2,False,True,,,PRIVATE,,,2024-08-31T07:43:39.970Z,2026-04-28T19:26:59.268Z,8321,68,,,4,True,,,,20,https://media-resize.immowebstatic.be/classifieds/5216915a-ca3c-4eb5-b4e2-7c4844a5cbdb/736x736/b44aecc756fe538d369e545940598183.jpg,INSTALLED,30,,,,,,False,False,False,False,False,,1,,,False,False,2026-07-16,2026-06-12,2026-07-16,True,,2026-07-16
21641264,https://www.immoweb.be/en/classified/21641264,House for rent in Gent,1150,Karperstraat 72,9000,Gent,51.0467916,3.741498199999999,house,house,for-rent,70,30,,,,,2,1,B,155,,GOOD,GAS,,,False,False,NON_FLOOD_ZONE,,Immo Da Vinci,new,,2026-06-13T00:01:51.229Z,2026-06-13T00:01:54.719Z,2125,43,,,2,True,,,False,15,https://media-resize.immowebstatic.be/classifieds/adb15d87-d406-4a60-8b4a-762f93e733e3/736x736/24348061d756f2eaafede84ade15f56e.jpg,INSTALLED,,,,,,,False,,,,,2157,1,,,False,False,2026-07-15,2026-06-13,2026-07-15,False,2026-07-16,2026-07-15
21641017,https://www.immoweb.be/en/classified/21641017,House for rent in Gentbrugge,1300,Tuinwijk ter Heide 27,9050,Gentbrugge,51.0266679,3.7578224,house,house,for-rent,104,217,,,,,2,1,D,339,,GOOD,GAS,,1,,False,,,FASTGOED Makelaars,new,,2026-06-12T19:45:34.074Z,2026-06-28T18:59:27.798Z,963,11,,,,True,0,,False,19,https://media-resize.immowebstatic.be/classifieds/d9e8a0cc-2c7e-4683-96c2-590e5ab2c5ef/736x736/340d40e4724d194067a0c843310a00db.jpg,INSTALLED,,,,,True,,False,,,False,False,,1,,,False,False,2026-06-29,2026-06-13,2026-06-29,False,2026-06-30,2026-06-29
21642026,https://www.immoweb.be/en/classified/21642026,House for rent in Gent,1150,Oudeheerweg 36,9051,Gent,51.0201706,3.6741806,house,house,for-rent,115,100,True,30,,,3,1,B,,,GOOD,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-13T20:06:47.565Z,2026-06-13T20:06:48.739Z,2399,73,,3,2,True,,,False,19,https://media-resize.immowebstatic.be/classifieds/afc5e4fc-360d-44d6-9274-5c8ea680eb8b/736x736/f8fcab4278cbc9c27e9dbcf813d88f09.heic,INSTALLED,,SOUTH,,,True,,False,False,False,False,False,,1,,,False,False,2026-07-13,2026-06-14,2026-07-13,False,2026-07-14,2026-07-13
21641940,https://www.immoweb.be/en/classified/21641940,House for rent in Gent,850,Kokerstraat 3,9000,Gent,51.0572252,3.6999869,house,house,for-rent,59,69,,,True,7,1,1,B,158,2026,JUST_RENOVATED,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,under_option,,2026-06-13T16:22:10.258Z,2026-06-27T07:15:33.362Z,1864,70,,2,2,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/6c8ce955-ebf3-49e6-9313-1ad17a67c5dc/736x736/2f163f394875578d9ce11394fc8071cd.jpg,INSTALLED,,,SOUTH,,,,False,False,False,False,False,,,,,False,False,2026-06-26,2026-06-14,2026-06-27,False,2026-06-28,2026-06-27
21641714,https://www.immoweb.be/en/classified/21641714,Villa for rent in Mariakerke,1575,Guldenroedestraat 16,9030,Mariakerke,51.0757033,3.6864942,house,villa,for-rent,218,780,,,True,,4,1,C,219,,,GAS,1,,,False,,,TVE Vastgoed,new,,2026-06-13T12:00:16.162Z,2026-07-01T19:10:44.769Z,1249,27,,,,True,0,,False,19,https://media-resize.immowebstatic.be/classifieds/0b50854b-23fa-4ee2-93d7-18eb4ff74242/736x736/8d08ec54ab5a27f44aa11f47408ac952.jpg,,,,,,,True,False,,,False,False,,1,,,False,False,2026-07-02,2026-06-14,2026-07-02,False,2026-07-03,2026-07-02
21642633,https://www.immoweb.be/en/classified/21642633,House for rent in Gent,1300,Magergoedhof 14,9041,Gent,51.0986901,3.7825627,house,house,for-rent,,375,,,,,3,,A+,,,,,,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-14T20:18:35.502Z,2026-06-23T05:36:51.798Z,1303,29,,,,False,,,False,10,https://media-resize.immowebstatic.be/classifieds/55e05b28-3d23-4b11-aa4f-82b1564ed137/736x736/0c07588a0c85f0e2fdc984f4ee58554d.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-07-01,2026-06-15,2026-07-01,False,2026-07-02,2026-07-01
21642362,https://www.immoweb.be/en/classified/21642362,House for rent in Gent,1099,Abrikoosstraat 53,9000,Gent,51.0624696,3.7015223,house,house,for-rent,90,34,,,,,3,1,B,183,1978,JUST_RENOVATED,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-14T14:07:18.050Z,2026-06-14T16:31:28.587Z,2490,69,,2,2,True,,,False,10,https://media-resize.immowebstatic.be/classifieds/590bc7ed-38cd-4935-aa12-9f94de48d297/736x736/957498f095af96bd41a1f590dc2dc86f.jpg,INSTALLED,,,,,,,False,False,False,False,False,2892,1,,,False,False,2026-07-14,2026-06-15,2026-07-14,False,2026-07-15,2026-07-14
21526527,https://www.immoweb.be/en/classified/21526527,House for rent in Gent,1500,Eendrachtstraat 123,9000,Gent,51.0471078,3.7453029,house,house,for-rent,149,56,,,True,,3,2,,,2024,GOOD,ELECTRIC,,,,,NON_FLOOD_ZONE,,Potrell,,,2026-06-12T14:04:42.738Z,2026-07-03T09:20:58.696Z,2080,53,,,,True,0,,,23,https://media-resize.immowebstatic.be/classifieds/e699642b-1aca-4b9b-ab41-318cd83b90b7/736x736/99b4c6e1db74e92f3f89cf8cbc4c88a6.jpg,INSTALLED,,,,,,,False,,,True,True,,2,,,False,False,2026-07-05,2026-06-15,2026-07-05,False,2026-07-06,2026-07-05
21645744,https://www.immoweb.be/en/classified/21645744,House for rent in Gent,1095,Papegaaistraat 77,9000,Gent,51.0506369,3.7121762,house,house,for-rent,,0,,,,,2,1,D,,,,,,,,,,,De Vastgoedlink,new,,2026-06-15T22:01:15.342Z,2026-07-16T00:00:28.103Z,1295,11,,,,,0,,False,20,https://media-resize.immowebstatic.be/classifieds/62e9c6e2-475c-4b2a-a1ad-d4b8116c0760/736x736/8e87284abae13854e4388abe6a3a5bcf.jpg,,,,,,True,,False,,,False,False,,0,,,False,False,2026-07-16,2026-06-16,2026-07-16,True,,2026-07-16
21645325,https://www.immoweb.be/en/classified/21645325,Town_house for rent in Gent,1150,,9041,Gent,,,house,town_house,for-rent,560,0,True,420,True,24,3,1,D,,,GOOD,,,,False,,,,PRIVATE,new,,2026-06-15T17:26:27.193Z,2026-06-15T17:38:27.943Z,1104,28,,3,2,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/bedd2ee5-38b7-4977-9d53-658300ff3607/736x736/ba8f41133b884470b5e6bd0266853232.jpg,INSTALLED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-28,2026-06-16,2026-06-29,False,2026-06-30,2026-06-29
21649471,https://www.immoweb.be/en/classified/21649471,House for rent in GENT,970,Luxemburgstraat 5,9000,GENT,51.0557601,3.7171527,house,house,for-rent,63,0,,,,,1,1,D,390,,,GAS,,,False,False,WATER_SENSITIVE_OPEN_SPACE_AREA,,Infinimo,new,,2026-06-17T08:23:04.103Z,2026-06-19T02:46:07.786Z,400,2,,,2,False,,,False,4,https://media-resize.immowebstatic.be/classifieds/0dd9ad66-3243-4395-91e6-01c0f8a4b7ff/736x736/1832b3cae9a682dbc382517bb4bca0e0.jpg,NOT_INSTALLED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-28,2026-06-17,2026-06-29,False,2026-06-30,2026-06-29
21649289,https://www.immoweb.be/en/classified/21649289,House for rent in Gent,790,Goudensterstraat 67,9000,Gent,51.0594724,3.7046732,house,house,for-rent,,0,True,1,,,1,1,,,,,GAS,,,False,False,,,PRIVATE,new,,2026-06-17T07:37:58.973Z,2026-06-17T07:37:59.210Z,1886,35,,1,1,True,32,,,10,https://media-resize.immowebstatic.be/classifieds/a9e5796a-d60e-49ae-ab12-99561d09bed3/736x736/2a096a01aa8fade036ec88b5dc25e921.jpg,HYPER_EQUIPPED,,,,,True,,False,False,False,False,False,,1,,,False,False,2026-07-06,2026-06-17,2026-07-06,False,2026-07-07,2026-07-06
21648709,https://www.immoweb.be/en/classified/21648709,House for rent in Gent,1500,Leo Baekelandstraat 23,9000,Gent,51.0246057,3.7050036,house,house,for-rent,,200,,,,,3,1,A,23,2021,AS_NEW,GAS,,1,False,False,NON_FLOOD_ZONE,,VDS Vastgoed,new,,2026-06-16T16:17:24.114Z,2026-06-17T10:17:56.326Z,505,4,,,4,True,200,,False,23,https://media-resize.immowebstatic.be/classifieds/b6a8b389-3e69-4779-a7fd-1a5289d8137c/736x736/72891fcdca4f07dea833f149cbe6f0c2.jpg,,,,,,,,False,,False,True,True,,2,,,False,False,2026-06-23,2026-06-17,2026-06-23,False,2026-06-24,2026-06-23
21652919,https://www.immoweb.be/en/classified/21652919,House for rent in SINT-DENIJS-WESTREM,1125,Vennestraat 15,9051,SINT-DENIJS-WESTREM,51.0242844,3.669601499999999,house,house,for-rent,125,0,,,True,,2,1,B,186,,AS_NEW,,,,False,False,NON_FLOOD_ZONE,,de Fooz,new,,2026-06-18T09:36:35.138Z,2026-06-27T01:11:08.984Z,1083,40,,2,3,False,35,,False,22,https://media-resize.immowebstatic.be/classifieds/b634a0c3-edef-4793-9bf7-d457756a5efe/736x736/939b3d3ac2367707aa9988af6936feb0.jpg,HYPER_EQUIPPED,,,,,,True,False,False,False,False,False,,2,,,False,False,2026-07-02,2026-06-18,2026-07-02,False,2026-07-03,2026-07-02
21652667,https://www.immoweb.be/en/classified/21652667,House for rent in Gent,1495,Remi Vlerickstraat 6,9052,Gent,51.0003729,3.7152553,house,house,for-rent,180,291,True,110,,,4,1,B,,,GOOD,,,3,False,,,,PRIVATE,new,,2026-06-18T08:23:46.545Z,2026-07-15T20:26:14.663Z,938,18,,3,3,False,,,False,10,https://media-resize.immowebstatic.be/classifieds/372236f9-cfcd-4de2-808c-150bc214dd33/736x736/7669611fb748e72dda06ca6599d80a2b.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-07-16,2026-06-18,2026-07-16,True,,2026-07-16
21652240,https://www.immoweb.be/en/classified/21652240,House for rent in Gent,2500,Hippoliet Lammensstraat 4,9000,Gent,51.05717019999999,3.7110657,house,house,for-rent,225,147,True,30,True,,4,2,C,247,1960,JUST_RENOVATED,GAS,,,False,False,,,Immo Da Vinci,new,,2026-06-18T00:02:36.956Z,2026-06-18T00:03:40.124Z,244,3,,3,2,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/156344a9-1422-4ed4-9299-1e06208b2701/736x736/b44bec63465b17313aa541666b8dfce7.jpg,HYPER_EQUIPPED,,,,,True,True,False,False,,,,247,3,,,False,False,2026-06-21,2026-06-18,2026-06-22,False,2026-06-23,2026-06-22
21652160,https://www.immoweb.be/en/classified/21652160,House for rent in Gent,1260,Dahliastraat 50,9000,Gent,51.0704283,3.7069935,house,house,for-rent,114,100,True,50,True,,4,1,C,,1911,GOOD,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-17T20:54:22.345Z,2026-06-17T20:58:58.742Z,990,17,,2,2,False,,,False,10,https://media-resize.immowebstatic.be/classifieds/412f208a-4b60-4ff6-a606-81ddc3583c56/736x736/fc723fcf78c928469f6097b31b81a881.jpg,,,,,,True,True,False,False,False,False,False,,,,,False,False,2026-07-01,2026-06-18,2026-07-01,False,2026-07-02,2026-07-01
21652059,https://www.immoweb.be/en/classified/21652059,House for rent in Gent,1275,Louis Roelandtplein 49,9000,Gent,51.020053,3.724196,house,house,for-rent,130,170,,,,,3,,B,,1931,,,,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-17T19:23:07.772Z,2026-06-17T19:34:09.305Z,177,5,,2,2,False,,,False,4,https://media-resize.immowebstatic.be/classifieds/7bbfbec0-05c1-44d4-b280-6b3f3440835b/736x736/989de1b3c50ae2d79e4e78f64317bd8e.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-18,2026-06-18,2026-06-20,False,2026-06-21,2026-06-20
21650810,https://www.immoweb.be/en/classified/21650810,House for rent in Gent,1200,Joseph Gérardstraat 23,9040,Gent,51.0614231,3.7471876,house,house,for-rent,101,0,,,True,15,2,1,C,276,,GOOD,GAS,,,,False,,,Welleman Immobiliën,new,,2026-06-17T14:02:57.783Z,2026-06-17T14:03:01.434Z,1186,20,,,2,True,,,False,25,https://media-resize.immowebstatic.be/classifieds/37f33fc4-a715-4adc-95a5-cb9f0625dc30/736x736/b72f27551f43f4173bdc604f072b19ab.jpg,,,,SOUTH_WEST,,,True,False,,,,,,1,,,False,False,2026-07-16,2026-06-18,2026-07-16,True,,2026-07-16
21655139,https://www.immoweb.be/en/classified/21655139,House for rent in Gent,1295,Haardstedestraat 87,9000,Gent,51.0195879,3.7240784,house,house,for-rent,,0,,,True,,3,1,B,126,,,GAS,,,,False,NON_FLOOD_ZONE,,Arcade Vastgoed,new,,2026-06-18T18:36:42.511Z,2026-07-05T18:42:28.851Z,1350,44,,,,True,0,,False,16,https://media-resize.immowebstatic.be/classifieds/93c56e92-b3ce-486b-86b7-ff0938dc712c/736x736/bf004a30448cc21510208cbe941c5969.jpg,,,,,,,,False,,,False,False,,2,,,False,False,2026-07-06,2026-06-19,2026-07-06,False,2026-07-07,2026-07-06
21653758,https://www.immoweb.be/en/classified/21653758,House for rent in Gent,1100,Kiekenstraat 57,9000,Gent,51.06438,3.6977659,house,house,for-rent,99,0,,,,,3,1,C,227,,JUST_RENOVATED,GAS,,,False,False,NON_FLOOD_ZONE,,CENTURY 21 Partners Gent,new,,2026-06-18T13:03:39.983Z,2026-06-29T02:33:47.558Z,1239,61,,,2,True,,,False,13,https://media-resize.immowebstatic.be/classifieds/80855c71-6629-4c2a-b99f-faefb89c9b5e/736x736/58c0e343269373d4fae584de20f691a7.jpg,INSTALLED,,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-29,2026-06-19,2026-06-29,False,2026-06-30,2026-06-29
21653640,https://www.immoweb.be/en/classified/21653640,House for rent in Gent,1140,Korianderstraat 8,9000,Gent,51.0489057,3.7280521,house,house,for-rent,92,0,,,,,2,1,B,,1935,AS_NEW,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-18T12:16:56.527Z,2026-06-18T15:02:28.454Z,1048,11,,1,2,True,,,False,12,https://media-resize.immowebstatic.be/classifieds/97cf5f56-5aac-4ebf-ba87-bae862967361/736x736/d99d366c8cc1eeb0ed7ed4c9d7394d18.jpg,INSTALLED,,,,,,,False,False,False,False,False,,1,,,False,False,2026-07-02,2026-06-19,2026-07-02,False,2026-07-03,2026-07-02
21653447,https://www.immoweb.be/en/classified/21653447,House for rent in Gent,1475,Neelkens Stuk 4,9050,Gent,51.045782,3.7571296,house,house,for-rent,168,0,True,1,,,4,1,A,14,2020,AS_NEW,,1,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-18T11:22:26.242Z,2026-06-18T11:27:12.054Z,1168,38,,2,2,True,,,False,10,https://media-resize.immowebstatic.be/classifieds/19a82def-527e-4844-8e46-53afded50a3b/736x736/916ce5692f1c224745430065d385e74c.jpg,HYPER_EQUIPPED,,SOUTH,,,,,False,False,False,False,True,,2,,,False,False,2026-07-04,2026-06-19,2026-07-04,False,2026-07-05,2026-07-04
21658668,https://www.immoweb.be/en/classified/21658668,House for rent in GENT,1850,Spijkstraat 68,9000,GENT,51.0591366,3.7429705,house,house,for-rent,160,0,True,26,True,26,3,2,B,115,,JUST_RENOVATED,GAS,,,False,True,NON_FLOOD_ZONE,,Axel Lenaerts makelaars Gent,new,,2026-06-20T01:07:46.829Z,2026-07-12T01:15:07.740Z,984,19,,,,True,,,False,11,https://media-resize.immowebstatic.be/classifieds/5bffedcb-2582-4493-90f9-9b33ef2819f1/736x736/1206cafd30b022c9a6f3e62ba079c2a6.jpg,INSTALLED,,,,,,,False,False,False,False,False,,,,,False,False,2026-07-16,2026-06-20,2026-07-16,True,,2026-07-16
21658482,https://www.immoweb.be/en/classified/21658482,House for rent in Gent,1200,Lobeliastraat 21,9000,Gent,51.0634452,3.6995379,house,house,for-rent,99,46,,,,,4,1,B,,,GOOD,GAS,,,,False,,,Febimmo,new,,2026-06-19T18:30:40.313Z,2026-07-15T18:25:23.997Z,2041,59,,,,True,0,,False,16,https://media-resize.immowebstatic.be/classifieds/d01f8438-00c9-41d0-887b-f93dddba4bd2/736x736/494b500331fae292457634203518dc10.jpg,,,,,,,,False,,,False,False,,0,,,False,False,2026-07-16,2026-06-20,2026-07-16,True,,2026-07-16
21658373,https://www.immoweb.be/en/classified/21658373,House for rent in Gentbrugge,1395,Hippoliet Persoonsstraat 6,9050,Gentbrugge,51.0385962,3.7573071,house,house,for-rent,141,137,True,45,True,15,3,1,B,178,2023,AS_NEW,GAS,,,False,,NON_FLOOD_ZONE,,PRIVATE,new,,2026-06-19T17:37:53.061Z,2026-06-19T17:37:53.390Z,927,27,,3,2,True,,,False,20,https://media-resize.immowebstatic.be/classifieds/11a5a982-d65d-4f78-8b8f-66e8c3af0107/736x736/4b92fa491df05b1f3dd7678ab7df1014.jpg,INSTALLED,,SOUTH,SOUTH,,True,,True,False,False,False,False,,2,,,False,False,2026-06-26,2026-06-20,2026-06-26,False,2026-06-27,2026-06-26
